1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,R,I,A,S,E,C,Class
1,1,0,0,1,0,1,0,1,4,3,1,0,3,2,1,2,1,0,0,1,0,1,0,1,1,1,3,2,4,0,3,0,2,1,0,0,3,4,0,3,1,2,2,1,0,0,0,0,1,1,1,0,0,5,17,5,15,16,3,I
1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,1,3,0,2,1,1,1,3,4,0,3,1,2,2,1,0,0,0,0,0,1,1,0,1,6,5,1,17,17,3,S
1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,4,3,2,0,0,1,0,3,2,1,0,1,1,0,1,0,1,0,0,3,4,0,3,1,2,2,0,0,0,0,1,0,0,0,0,1,6,5,15,5,15,2,A
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,3,2,4,0,3,0,2,1,1,0,0,1,1,1,0,0,0,1,3,0,4,1,2,3,0,0,3,3,4,5,16,4,16,S
0,1,0,0,0,1,0,0,0,4,3,0,1,3,2,1,2,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,3,4,1,3,1,2,2,1,0,0,1,0,0,1,0,0,0,2,17,6,3,18,2,E
4,3,3,1,1,0,2,0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,3,2,4,1,3,1,2,1,1,1,0,0,1,0,1,0,0,1,3,0,4,0,2,3,0,1,3,16,7,4,18,4,16,S
0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,4,3,2,0,1,0,0,3,2,3,2,4,1,3,0,2,1,0,0,1,0,0,0,0,1,0,0,3,0,4,1,2,3,1,0,3,3,5,15,16,2,17,C
1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,3,4,1,3,1,2,2,1,3,0,4,0,2,3,1,0,3,3,4,5,4,18,16,E
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,4,3,2,0,0,0,0,3,2,3,2,4,1,3,0,2,1,1,0,1,1,1,1,0,1,0,0,3,1,4,1,2,3,1,1,3,3,4,14,17,5,19,C
0,0,1,1,0,1,1,0,1,4,3,1,0,3,2,0,2,0,4,3,2,0,1,1,0,3,2,3,2,4,1,3,1,2,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,5,15,16,17,4,7,S
4,3,3,1,1,1,2,0,2,0,1,1,1,0,0,1,0,1,4,3,2,0,1,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,1,4,1,2,3,1,1,3,17,5,16,2,3,19,C
4,3,3,1,0,1,2,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,3,2,4,0,3,1,2,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,16,3,5,17,4,5,S
4,3,3,1,1,0,2,0,2,1,1,0,1,0,0,1,0,0,4,3,2,0,0,1,1,3,2,1,1,0,1,1,0,1,1,1,1,3,4,1,3,0,2,2,1,0,1,1,0,0,0,0,1,0,16,4,16,7,17,3,E
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,3,4,1,3,1,2,2,1,3,1,4,1,2,3,0,1,3,4,6,3,6,18,18,E
4,3,3,1,0,1,2,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,3,0,4,1,2,3,1,1,3,16,6,6,5,5,18,C
4,3,3,1,1,1,2,0,2,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,3,4,0,3,1,2,2,1,1,1,1,0,1,0,1,0,0,17,6,2,3,17,5,R
4,3,3,0,1,0,2,0,2,4,3,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,15,15,0,5,5,6,R
0,0,0,1,1,0,0,0,0,4,3,0,1,3,2,0,2,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,3,4,0,3,0,2,2,0,0,0,0,1,1,1,0,0,1,2,15,5,6,15,4,I
4,3,3,1,1,0,2,0,2,4,3,0,0,3,2,1,2,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,3,4,1,3,1,2,2,1,0,1,1,1,1,1,1,1,1,16,15,3,7,18,8,E
1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,3,2,4,0,3,1,2,1,0,0,0,0,0,0,1,1,0,1,3,0,4,0,2,3,1,1,3,5,4,5,16,3,17,C
4,3,3,0,0,0,2,0,2,4,3,0,1,3,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,14,16,2,2,3,3,I
0,1,1,1,1,1,0,0,0,4,3,1,1,3,2,1,2,1,4,3,2,0,1,1,0,3,2,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,3,0,4,1,2,3,1,0,3,5,18,16,3,7,17,I
0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3,2,4,0,3,1,2,1,0,1,3,4,1,3,0,2,2,0,1,1,0,0,0,0,0,1,1,3,4,3,16,16,4,S
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,2,0,1,1,1,3,2,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,3,1,4,0,2,3,0,1,3,1,2,17,8,4,17,A
0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,3,2,4,1,3,1,2,1,0,1,1,1,1,0,0,0,1,1,3,0,4,0,2,3,1,0,3,4,4,6,17,6,16,S
0,0,0,0,1,1,1,0,1,4,3,1,1,3,2,1,2,0,4,3,2,0,1,0,0,3,2,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,4,17,15,5,6,3,I
4,3,3,1,0,0,2,0,2,1,1,1,1,1,1,0,1,0,4,3,2,0,1,1,0,3,2,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,15,7,16,6,6,5,A
0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,4,3,2,0,1,1,1,3,2,0,1,0,0,0,0,1,1,1,1,3,4,1,3,0,2,2,1,1,1,1,0,0,1,0,1,1,1,6,17,4,17,6,A
4,3,3,1,1,1,2,0,2,0,1,1,1,1,0,1,0,0,4,3,2,0,1,1,0,3,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,3,0,4,0,2,3,0,0,3,17,5,16,8,3,15,R
4,3,3,0,1,1,2,0,2,1,1,1,1,0,0,1,0,1,4,3,2,1,1,1,1,3,2,3,2,4,0,3,0,2,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,16,6,18,15,5,4,A
0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,3,2,4,1,3,1,2,1,0,0,3,4,1,3,0,2,2,0,0,0,0,0,0,0,1,0,0,3,4,4,17,15,1,S
0,0,0,0,1,0,1,0,1,4,3,0,1,3,2,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,3,1,4,0,2,3,1,0,3,3,16,4,3,5,17,C
1,1,1,1,0,0,0,0,0,4,3,0,0,3,2,1,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,3,1,4,1,2,3,0,1,3,4,16,6,6,4,18,C
0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,4,1,3,1,2,1,1,0,3,4,1,3,0,2,2,0,3,0,4,0,2,3,1,1,3,5,3,2,18,15,17,S
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,3,2,0,0,0,0,3,2,3,2,4,1,3,0,2,1,1,1,1,1,0,1,0,1,0,1,3,1,4,0,2,3,1,1,3,2,3,14,17,6,18,C
0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,4,3,2,1,0,1,1,3,2,0,0,1,0,0,1,0,1,1,1,3,4,0,3,1,2,2,1,3,1,4,1,2,3,1,0,3,3,3,17,4,17,18,C
4,3,3,0,1,0,2,0,2,4,3,0,1,3,2,0,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,3,0,4,1,2,3,0,1,3,15,16,5,5,5,17,C
0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,4,3,2,0,0,1,0,3,2,3,2,4,1,3,0,2,1,0,0,0,0,0,1,0,0,1,1,3,0,4,1,2,3,1,0,3,1,5,15,16,3,17,C
0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,2,4,1,3,0,2,1,0,1,0,0,0,0,1,1,0,1,3,1,4,1,2,3,1,0,3,4,3,5,16,4,18,C
4,3,3,1,1,0,2,0,2,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,4,1,2,3,0,1,3,16,6,4,7,8,18,C
4,3,3,1,1,1,2,0,2,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3,4,1,3,1,2,2,0,3,1,4,1,2,3,1,1,3,17,3,5,2,17,19,C
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,4,3,2,1,0,0,1,3,2,1,1,0,1,1,0,1,1,1,1,3,4,1,3,1,2,2,1,1,1,0,0,0,0,1,0,0,1,5,16,7,18,3,E
0,1,0,1,0,1,1,0,1,4,3,0,1,3,2,0,2,0,1,1,0,1,1,1,0,0,0,3,2,4,1,3,0,2,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,5,15,5,16,5,5,S
4,3,3,1,1,0,2,0,2,0,0,0,0,1,1,1,1,1,4,3,2,0,1,0,0,3,2,1,1,1,1,0,0,1,1,0,1,3,4,0,3,0,2,2,1,0,1,1,0,1,1,0,0,1,16,5,15,6,16,5,R
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4,3,2,1,1,0,1,3,2,3,2,4,1,3,1,2,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,3,17,18,5,4,S
0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,2,4,0,3,1,2,1,0,0,1,0,0,0,0,0,1,0,3,0,4,0,2,3,0,0,3,3,5,2,16,2,15,S
0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,3,2,0,1,1,1,3,2,3,2,4,1,3,0,2,1,0,0,3,4,0,3,1,2,2,1,1,0,0,0,0,0,0,0,0,3,3,17,16,16,1,A
0,1,1,0,0,0,0,0,0,4,3,1,1,3,2,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,3,4,0,3,1,2,2,1,1,1,0,0,0,0,0,1,0,2,17,4,2,16,3,I
0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,4,3,2,0,1,0,0,3,2,3,2,4,1,3,0,2,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,3,5,15,16,6,5,S
0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,4,3,2,1,1,0,1,3,2,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,3,0,4,1,2,3,1,1,3,5,3,17,4,5,18,C
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,4,0,3,1,2,2,0,3,1,4,0,2,3,0,0,3,1,4,2,3,15,16,C
0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,4,3,2,0,0,1,0,3,2,0,0,0,0,1,1,0,1,1,0,3,4,1,3,0,2,2,0,3,0,4,1,2,3,0,0,3,4,5,15,4,15,16,C
0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,4,3,2,1,0,1,0,3,2,3,2,4,1,3,1,2,1,1,0,0,1,0,0,0,0,1,1,3,0,4,0,2,3,0,0,3,5,5,16,18,3,15,S
0,1,1,0,1,1,1,0,1,4,3,1,1,3,2,0,2,0,0,1,0,1,1,0,1,0,0,3,2,4,0,3,1,2,1,1,0,0,0,0,1,0,1,1,0,3,0,4,0,2,3,0,0,3,6,16,4,17,3,15,S
4,3,3,1,0,1,2,0,2,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,3,2,4,0,3,1,2,1,1,1,0,1,0,1,1,1,0,0,3,1,4,0,2,3,1,1,3,16,4,4,17,5,18,C
4,3,3,1,1,1,2,0,2,4,3,0,1,3,2,0,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,17,16,2,5,4,7,R
0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,3,2,4,1,3,1,2,1,1,0,3,4,0,3,0,2,2,1,0,0,1,0,1,0,1,1,1,5,3,6,18,15,5,S
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,3,2,4,0,3,0,2,1,0,0,3,4,1,3,1,2,2,1,3,0,4,1,2,3,0,0,2,2,5,5,15,17,15,E
4,3,3,1,0,1,2,0,2,4,3,0,1,3,2,0,2,0,0,0,0,0,0,1,0,1,0,3,2,4,1,3,1,2,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,16,15,2,17,7,5,S
0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,3,2,4,1,3,1,2,1,0,1,0,1,0,0,0,1,0,1,3,0,4,1,2,3,1,1,2,4,6,5,17,4,17,S
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,3,2,0,0,1,1,3,2,1,1,0,0,0,0,1,1,1,1,3,4,0,3,0,2,2,0,1,1,1,1,1,1,0,1,0,3,2,16,5,15,7,A
0,0,1,0,1,1,1,0,1,4,3,0,0,3,2,0,2,1,4,3,2,0,0,0,0,3,2,0,0,1,1,1,1,0,1,1,1,3,4,1,3,0,2,2,0,0,1,0,1,1,1,1,1,1,5,15,14,6,16,7,E
0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,3,2,4,0,3,1,2,1,0,1,3,4,0,3,1,2,2,0,3,0,4,0,2,3,0,1,2,7,4,4,16,16,15,S
4,3,3,0,0,1,2,0,2,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,3,2,4,0,3,1,2,1,0,1,3,4,0,3,0,2,2,0,1,0,0,1,1,0,0,1,1,15,4,3,16,15,5,S
0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,4,3,2,1,1,0,0,3,2,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,3,1,4,0,2,3,0,0,2,4,5,16,6,3,15,A
4,3,3,0,1,0,2,0,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,3,4,0,3,1,2,2,1,3,1,4,1,2,3,0,0,2,15,5,4,3,16,16,E
4,3,3,0,0,1,2,0,2,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,2,4,1,3,1,2,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,15,5,5,18,6,3,S
4,3,3,1,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,4,0,3,1,2,2,1,3,1,4,1,2,3,0,1,2,16,2,2,3,16,17,C
4,3,3,1,1,0,2,0,2,4,3,1,0,3,2,1,2,0,0,1,0,1,0,0,1,0,0,3,2,4,0,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,16,16,3,17,3,6,S
4,3,3,1,1,0,2,0,2,4,3,1,1,3,2,1,2,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,3,0,4,1,2,3,1,0,3,16,17,6,6,8,17,I
4,3,3,1,0,1,2,0,2,0,0,0,1,0,1,0,1,1,4,3,2,0,0,0,0,3,2,3,2,4,1,3,1,2,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,4,14,18,4,2,S
4,3,3,0,0,0,2,0,2,1,1,0,0,1,1,1,0,0,4,3,2,0,1,1,1,3,2,3,2,4,1,3,0,2,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,14,5,17,16,6,3,A
0,0,1,1,0,1,1,0,1,4,3,0,0,3,2,1,2,1,4,3,2,1,1,1,1,3,2,3,2,4,0,3,0,2,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,5,16,18,15,4,5,A
4,3,3,0,1,1,2,0,2,1,0,1,1,1,1,1,1,1,4,3,2,1,1,1,1,3,2,3,2,4,0,3,1,2,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,16,8,18,17,5,5,A
4,3,3,0,1,0,2,0,2,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,3,2,4,1,3,0,2,1,0,1,1,1,0,0,0,0,1,0,3,1,4,0,2,3,0,0,3,15,7,7,16,4,16,S
4,3,3,0,0,0,2,0,2,4,3,1,1,3,2,1,2,0,0,1,0,1,0,0,1,0,0,3,2,4,0,3,0,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,14,17,3,16,3,3,I
0,0,0,1,1,0,1,0,1,4,3,0,1,3,2,0,2,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,3,0,4,1,2,3,0,0,3,4,16,3,6,5,16,I
0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,4,3,2,0,1,0,0,3,2,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,3,0,4,1,2,3,1,1,3,3,8,15,5,5,18,C
4,3,3,0,1,0,2,0,2,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,3,4,1,3,0,2,2,1,3,1,4,1,2,3,1,1,3,15,6,6,7,17,19,C
0,1,0,1,0,1,0,0,0,4,3,0,0,3,2,1,2,1,4,3,2,1,0,1,1,3,2,0,1,1,0,1,1,1,1,1,0,3,4,1,3,1,2,2,0,1,0,0,0,1,0,0,0,0,3,16,17,7,16,2,A
1,1,1,1,0,1,0,0,0,4,3,0,0,3,2,0,2,1,4,3,2,0,1,0,0,3,2,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,5,15,15,3,5,4,I
1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,4,0,3,0,2,2,0,3,0,4,1,2,3,1,0,3,2,7,4,2,14,17,C
4,3,3,1,0,1,2,0,2,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,3,2,4,1,3,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,16,6,2,17,4,4,S
0,0,1,1,0,1,1,0,1,4,3,1,0,3,2,0,2,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,3,4,0,3,0,2,2,0,3,1,4,0,2,3,1,1,3,5,16,5,3,15,18,C
1,1,1,1,1,0,0,0,0,4,3,1,0,3,2,1,2,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,3,4,1,3,0,2,2,0,1,0,1,0,0,1,1,1,1,5,17,5,6,15,6,I
1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,4,3,2,1,0,0,0,3,2,3,2,4,0,3,1,2,1,1,0,1,1,1,1,0,0,0,1,3,1,4,1,2,3,1,0,3,5,5,15,17,5,18,C
4,3,3,0,1,0,2,0,2,4,3,1,0,3,2,0,2,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,3,4,0,3,0,2,2,0,1,0,1,1,1,1,1,0,1,15,16,3,7,14,7,I
0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,3,2,4,0,3,1,2,1,1,0,1,1,0,0,0,1,0,0,3,1,4,1,2,3,1,0,3,3,5,5,17,3,18,C
1,1,0,1,0,1,0,0,0,4,3,1,0,3,2,0,2,1,1,1,1,1,1,0,0,1,0,3,2,4,0,3,1,2,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,4,16,6,16,5,4,I
4,3,3,0,1,1,2,0,2,4,3,1,1,3,2,1,2,0,4,3,2,0,1,0,1,3,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,16,17,16,2,8,7,I
0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,4,3,2,1,1,0,1,3,2,3,2,4,1,3,1,2,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,3,4,17,17,7,6,A
4,3,3,0,1,1,2,0,2,4,3,1,1,3,2,1,2,0,4,3,2,0,0,0,1,3,2,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,16,17,15,6,4,3,I
4,3,3,0,1,1,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,3,1,4,1,2,3,1,0,3,16,3,2,6,4,18,C
4,3,3,0,0,1,2,0,2,1,0,0,0,1,1,1,0,0,4,3,2,1,1,0,1,3,2,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,15,4,17,4,8,6,A
4,3,3,0,0,0,2,0,2,1,1,1,0,0,0,1,0,0,4,3,2,1,0,0,0,3,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,3,0,4,0,2,3,0,1,3,14,4,15,7,5,16,C
4,3,3,1,0,1,2,0,2,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,4,0,3,1,2,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,16,4,4,17,7,6,S
0,0,1,0,1,1,0,0,0,4,3,0,1,3,2,1,2,1,4,3,2,0,0,1,0,3,2,1,1,1,0,0,0,1,1,0,1,3,4,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,3,17,15,5,17,9,I
4,3,3,1,0,0,2,0,2,4,3,1,0,3,2,1,2,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,15,17,5,2,4,3,I
0,1,0,0,0,0,1,0,1,4,3,0,0,3,2,1,2,0,4,3,2,0,1,1,1,3,2,3,2,4,1,3,1,2,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,3,15,17,18,4,5,S
4,3,3,1,1,0,2,0,2,1,1,0,0,0,0,0,1,0,4,3,2,0,0,0,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,16,3,15,2,3,4,R
0,1,0,1,1,0,1,0,1,4,3,1,0,3,2,1,2,1,4,3,2,0,0,0,0,3,2,3,2,4,0,3,1,2,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,5,17,14,16,7,5,I
0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,4,3,2,0,0,1,0,3,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,3,0,4,0,2,3,1,0,3,4,8,15,9,4,16,C
0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,3,2,4,1,3,1,2,1,0,0,0,1,1,1,0,1,0,1,3,1,4,1,2,3,0,0,3,4,4,6,17,5,17,S
0,1,1,0,1,0,1,0,1,4,3,0,0,3,2,1,2,0,1,0,1,1,0,1,1,0,0,3,2,4,0,3,0,2,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,5,15,5,15,5,3,I
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4,3,2,0,0,0,0,3,2,3,2,4,0,3,1,2,1,0,1,1,1,1,0,1,0,0,1,3,0,4,1,2,3,0,0,3,0,4,14,16,6,16,S
4,3,3,1,0,1,2,0,2,4,3,0,0,3,2,1,2,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,3,4,0,3,0,2,2,1,1,1,1,1,0,1,1,1,0,16,15,6,6,15,7,R
0,1,0,1,0,0,1,0,1,4,3,1,1,3,2,0,2,1,4,3,2,0,1,0,0,3,2,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,4,17,15,4,3,9,I
0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,3,4,0,3,1,2,2,1,3,1,4,0,2,3,1,1,3,2,5,6,5,16,18,C
4,3,3,1,1,0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,3,2,4,1,3,0,2,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,16,3,4,17,5,3,S
0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,4,3,2,1,0,1,0,3,2,3,2,4,0,3,1,2,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,4,3,16,17,6,5,S
0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,3,2,4,0,3,1,2,1,0,0,0,0,1,0,1,1,0,0,3,1,4,1,2,3,0,0,3,5,4,7,16,3,17,C
0,0,1,1,1,0,0,0,0,4,3,0,0,3,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,4,1,3,1,2,2,0,0,0,1,0,0,1,0,1,1,3,16,1,3,16,4,I
4,3,3,1,1,1,2,0,2,1,0,0,0,1,1,1,0,0,4,3,2,0,1,0,1,3,2,0,0,1,1,1,1,0,1,0,1,3,4,0,3,1,2,2,0,1,1,1,1,0,0,1,1,0,17,4,16,5,16,6,R
